customer_id,recency,frequency,profit,r,f,m,rfm_score,customer_profile,address,postcode,state,country,property_valuation,gender,past_3_years_bike_related_purchases,DOB,job_industry_category,wealth_segment,owns_car,tenure,age,age_group
2531,5.0,7,3162.37,4,3,3,433,Platinum,46 Dawn Way,2340,NSW,Australia,5,Male,48,1981-08-20,Property,High Net Worth,Yes,8.0,42.170584072491,35-49
2533,18.0,3,1710.62,4,1,1,411,Gold,671 Mallory Pass,2177,NSW,Australia,8,Male,11,1993-07-26,Health,Affluent Customer,Yes,5.0,30.238785336035082,20-34
2534,45.0,7,1900.9299999999996,3,3,2,332,Gold,025 Knutson Terrace,2350,NSW,Australia,3,Female,70,1965-06-21,Manufacturing,Affluent Customer,Yes,12.0,58.33518704175115,50-64
2535,14.0,6,3065.02,4,3,3,433,Platinum,778 Cambridge Street,4209,QLD,Australia,4,Male,53,1981-08-20,Financial Services,Affluent Customer,No,13.0,42.170584072491,35-49
2536,7.0,6,4622.41,4,3,4,434,Platinum,601 Dryden Way,2264,NSW,Australia,7,Female,71,1964-06-10,Health,Mass Customer,Yes,16.0,59.36464007637883,50-64
2539,40.0,5,2862.41,3,2,3,323,Gold,0166 Stephen Drive,2785,NSW,Australia,7,Male,68,1967-04-22,Manufacturing,Affluent Customer,Yes,12.0,56.500789347068846,50-64
2541,20.0,2,1918.88,3,1,2,312,Gold,6865 Duke Trail,2234,NSW,Australia,10,Male,17,2000-03-14,Financial Services,High Net Worth,Yes,2.0,23.60483665810193,20-34
2542,43.0,7,6559.26,3,3,4,334,Gold,2 Larry Trail,2207,NSW,Australia,8,Female,43,1966-03-11,Property,Affluent Customer,Yes,12.0,57.61511749891317,50-64
2544,32.0,6,3044.7999999999997,3,3,3,333,Gold,440 Ronald Regan Pass,2261,NSW,Australia,7,Male,73,1988-01-31,Manufacturing,Mass Customer,Yes,16.0,35.722813071033066,35-49
2545,117.0,3,1970.7799999999997,1,1,2,112,Bronze,709 Rieder Terrace,3995,VIC,Australia,2,Female,33,1978-04-11,Manufacturing,Mass Customer,Yes,16.0,45.5299959700659,35-49
2546,19.0,4,974.54,3,1,1,311,Silver,688 Kropf Circle,3351,VIC,Australia,5,Female,45,1980-04-10,Manufacturing,High Net Worth,No,11.0,43.53132385496429,35-49
2549,57.0,4,2211.5599999999995,2,1,2,212,Silver,01 Burning Wood Terrace,2323,NSW,Australia,9,Male,12,1998-08-07,Health,Mass Customer,Yes,4.0,25.206512257190205,20-34
2550,11.0,5,3128.27,4,2,3,423,Platinum,92427 Norway Maple Street,3000,VIC,Australia,6,Male,34,1997-08-12,Health,Mass Customer,Yes,4.0,26.19215877970607,20-34
2555,1.0,5,5495.54,4,2,4,424,Platinum,48 Lighthouse Bay Point,2430,NSW,Australia,7,Male,43,1976-09-19,Health,Affluent Customer,No,11.0,47.08786505704236,35-49
2559,12.0,6,2187.2,4,3,2,432,Platinum,3934 Karstens Circle,2650,NSW,Australia,2,Female,7,1969-06-21,Entertainment,High Net Worth,No,8.0,54.33510490454094,50-64
2562,101.0,7,3848.22,1,3,3,133,Bronze,0 Truax Trail,3677,VIC,Australia,5,Male,98,1980-09-26,Retail,Mass Customer,No,13.0,43.06861757078323,35-49
2564,47.0,5,1144.35,2,2,1,221,Silver,1 Mendota Drive,2107,NSW,Australia,11,Female,18,1976-04-29,Health,Mass Customer,No,15.0,47.47938575904172,35-49
2565,29.0,9,7496.36,3,4,4,344,Gold,4821 Schlimgen Avenue,2007,NSW,Australia,11,Female,62,1969-08-17,Health,Affluent Customer,Yes,9.0,54.179044205142596,50-64
2566,17.0,10,3154.7799999999997,4,4,3,443,Platinum,54 Miller Parkway,3041,VIC,Australia,8,Female,48,1996-10-29,Entertainment,Affluent Customer,Yes,6.0,26.97793809071177,20-34
2567,71.0,4,1829.58,2,1,2,212,Silver,4 Barby Avenue,2705,NSW,Australia,5,Male,97,1975-01-13,Financial Services,Mass Customer,No,22.0,48.77167786634029,35-49
2568,72.0,4,1232.95,2,1,1,211,Bronze,084 Brickson Park Park,3177,VIC,Australia,5,Female,42,1983-02-16,Manufacturing,Mass Customer,No,18.0,40.678424753682265,35-49
2569,75.0,7,3935.08,2,3,3,233,Silver,147 Golden Leaf Pass,2061,NSW,Australia,10,Male,62,1985-05-03,Retail,Mass Customer,No,16.0,38.46893379904254,35-49
2570,93.0,7,4345.31,1,3,4,134,Bronze,457 Merry Pass,4812,QLD,Australia,3,Male,13,1977-09-10,Financial Services,Mass Customer,Yes,18.0,46.113170162554454,35-49
2571,45.0,3,2222.29,3,1,2,312,Gold,94 Marquette Way,2010,NSW,Australia,11,Male,97,1986-11-17,Health,Affluent Customer,Yes,7.0,36.92749215410801,35-49
2572,79.0,8,4558.42,2,4,4,244,Silver,711 Summerview Junction,2075,NSW,Australia,10,Female,30,1980-12-30,Financial Services,Mass Customer,No,13.0,42.80851640511932,35-49
2575,10.0,5,2118.0,4,2,2,422,Platinum,18 Towne Way,2171,NSW,Australia,9,Male,87,1974-06-07,Financial Services,High Net Worth,Yes,16.0,49.374017407877766,50-64
2576,78.0,7,2522.18,2,3,2,232,Silver,55501 Sugar Street,2548,NSW,Australia,7,Female,15,1959-05-30,Manufacturing,Mass Customer,No,13.0,64.3969131552237,65-79
2578,38.0,4,1955.7800000000002,3,1,2,312,Gold,71725 Goodland Lane,4509,QLD,Australia,7,Male,49,1991-02-27,Retail,High Net Worth,No,3.0,32.64814350218497,20-34
2579,49.0,3,788.5,2,1,1,211,Bronze,7282 Prairie Rose Trail,3184,VIC,Australia,9,Female,35,1970-12-31,Manufacturing,Mass Customer,No,16.0,52.80735279464135,50-64
2582,52.0,5,2912.8100000000004,2,2,3,223,Silver,6551 Atwood Road,4216,QLD,Australia,7,Male,98,1977-08-10,Health,Mass Customer,No,7.0,46.198045279771094,35-49
2583,92.0,4,2652.07,1,1,2,112,Bronze,258 Bunker Hill Hill,2138,NSW,Australia,8,Female,34,1963-09-12,Property,Mass Customer,No,15.0,60.109350782279705,50-64
2586,19.0,3,1145.04,3,1,1,311,Silver,9106 Thompson Hill,2032,NSW,Australia,8,Male,10,1979-09-12,Financial Services,Mass Customer,Yes,13.0,44.109022233438864,35-49
2590,50.0,6,5482.999999999999,2,3,4,234,Silver,27 Grayhawk Alley,2102,NSW,Australia,11,Female,48,1964-09-22,Financial Services,Affluent Customer,Yes,11.0,59.079897747652026,50-64
2592,37.0,8,6490.3,3,4,4,344,Gold,303 Michigan Avenue,3977,VIC,Australia,5,Male,84,1995-06-19,Financial Services,Mass Customer,Yes,1.0,28.341415780192047,20-34
2593,60.0,4,937.8200000000002,2,1,1,211,Bronze,6 Forest Avenue,2870,NSW,Australia,4,Female,69,1973-07-26,Manufacturing,Affluent Customer,No,19.0,50.239196022086134,50-64
2597,5.0,6,4017.66,4,3,3,433,Platinum,97 Waxwing Terrace,4217,QLD,Australia,10,Female,58,1980-10-25,Manufacturing,High Net Worth,Yes,11.0,42.98921826758056,35-49
2598,87.0,5,3931.13,2,2,3,223,Silver,2 Marquette Drive,2204,NSW,Australia,8,Male,23,1980-03-26,Manufacturing,Affluent Customer,No,9.0,43.57239246006912,35-49
2599,53.0,6,2866.09,2,3,3,233,Silver,357 Elgar Alley,3910,VIC,Australia,9,Female,9,1954-05-03,Manufacturing,Mass Customer,No,5.0,69.4702548391734,65-79
2600,171.0,3,3233.7700000000004,1,1,3,113,Bronze,37258 Stephen Place,4116,QLD,Australia,9,Male,55,2001-03-03,Financial Services,Mass Customer,Yes,1.0,22.635617577627997,20-34
2601,36.0,8,4582.12,3,4,4,344,Gold,9 Cambridge Junction,2315,NSW,Australia,7,Female,48,1975-01-18,Financial Services,Affluent Customer,No,13.0,48.75798833130535,35-49
2602,71.0,7,4041.79,2,3,3,233,Silver,10 American Alley,2066,NSW,Australia,12,Female,46,1977-03-22,Health,Mass Customer,No,3.0,46.58409016775647,35-49
2603,14.0,7,4657.99,4,3,4,434,Platinum,84 Stuart Lane,3146,VIC,Australia,11,Female,44,1962-02-04,Financial Services,High Net Worth,No,11.0,61.71102638136798,50-64
2604,86.0,6,2795.79,2,3,3,233,Silver,6 Carioca Avenue,3185,VIC,Australia,9,Male,91,1975-05-08,Retail,Mass Customer,Yes,7.0,48.45681856053661,35-49
2605,115.0,5,4346.57,1,2,4,124,Bronze,75688 Maple Court,3618,VIC,Australia,1,Male,50,1965-02-03,Health,High Net Worth,Yes,18.0,58.71301820871556,50-64
2606,5.0,10,4718.429999999999,4,4,4,444,Platinum,906 Toban Lane,2093,NSW,Australia,10,Female,56,1978-08-19,Manufacturing,High Net Worth,No,12.0,45.17406805915739,35-49
2607,5.0,8,1943.5099999999998,4,4,2,442,Platinum,76085 Eagan Crossing,3071,VIC,Australia,10,Male,90,1992-05-08,Health,Affluent Customer,Yes,7.0,31.454416047137983,20-34
2608,17.0,7,1553.4599999999998,4,3,1,431,Platinum,28634 Nova Circle,3127,VIC,Australia,12,Female,44,1975-11-05,Health,Affluent Customer,Yes,6.0,47.96125739227169,35-49
2609,187.0,7,2569.9399999999996,1,3,2,132,Bronze,34 Colorado Pass,2287,NSW,Australia,6,Female,17,1964-12-18,Financial Services,Mass Customer,Yes,14.0,58.84169983804402,50-64
2610,112.0,8,5598.91,1,4,4,144,Bronze,1031 Kennedy Way,4507,QLD,Australia,7,Female,41,1954-04-30,IT,Mass Customer,No,10.0,69.47846856019437,65-79
2611,2.0,7,2609.86,4,3,2,432,Platinum,23426 Transport Center,2218,NSW,Australia,10,Female,36,1991-02-18,Financial Services,Affluent Customer,No,9.0,32.67278466524787,20-34
2612,209.0,2,1145.41,1,1,1,111,Bronze,20 Del Mar Circle,2450,NSW,Australia,9,Male,33,1969-04-30,Retail,Affluent Customer,No,18.0,54.477476068904345,50-64
2620,30.0,8,4919.55,3,4,4,344,Gold,61 Northfield Pass,2190,NSW,Australia,10,Male,26,1999-04-30,Manufacturing,Mass Customer,No,1.0,24.478228993331264,20-34
2621,9.0,7,3235.99,4,3,3,433,Platinum,536 Crowley Crossing,2167,NSW,Australia,7,Female,24,1974-02-21,Entertainment,High Net Worth,No,15.0,49.66423555061854,50-64
2622,16.0,7,3800.0299999999997,4,3,3,433,Platinum,0 Erie Lane,4405,QLD,Australia,1,Male,13,1979-12-10,Financial Services,Mass Customer,No,16.0,43.86534850981688,35-49
2623,10.0,4,3633.61,4,1,3,413,Platinum,9837 Granby Alley,2445,NSW,Australia,7,Male,42,1982-07-28,Property,Mass Customer,Yes,15.0,41.23421987610093,35-49
2625,84.0,4,1764.47,2,1,1,211,Bronze,1567 Schiller Street,3810,VIC,Australia,6,Female,45,1972-03-16,Manufacturing,Affluent Customer,Yes,8.0,51.59993580455942,50-64
2626,41.0,4,2023.9499999999998,3,1,2,312,Gold,6 Warbler Road,2462,NSW,Australia,5,Male,42,1998-10-24,Property,Affluent Customer,Yes,4.0,24.992955510645103,20-34
2627,33.0,6,4375.27,3,3,4,334,Gold,383 Little Fleur Circle,2753,NSW,Australia,7,Female,7,1971-10-29,Retail,Mass Customer,Yes,12.0,51.98050487853082,50-64
2628,173.0,4,1808.92,1,1,2,112,Bronze,804 Shelley Junction,2567,NSW,Australia,7,Male,29,2001-05-21,Entertainment,Affluent Customer,No,1.0,22.419322924075907,20-34
2629,44.0,5,4119.0599999999995,3,2,4,324,Gold,2 Beilfuss Plaza,2000,NSW,Australia,9,Female,60,1976-08-13,Entertainment,High Net Worth,No,19.0,47.189167616300935,35-49
2631,27.0,3,866.46,3,1,1,311,Silver,34 Warrior Trail,2759,NSW,Australia,8,Male,4,1995-05-11,Financial Services,Mass Customer,Yes,2.0,28.4481941534646,20-34
2634,189.0,3,798.28,1,1,1,111,Bronze,87 Elka Terrace,2034,NSW,Australia,12,Male,85,1980-07-14,Financial Services,High Net Worth,No,15.0,43.27122268930038,35-49
2636,30.0,3,407.9600000000001,3,1,1,311,Silver,701 Talisman Crossing,2000,NSW,Australia,10,Female,35,1974-01-05,Manufacturing,High Net Worth,Yes,14.0,49.792917179947004,50-64
2637,54.0,11,11222.65,2,4,4,244,Silver,518 Colorado Trail,2100,NSW,Australia,10,Female,28,1972-07-30,Retail,Mass Customer,Yes,11.0,51.227580451608986,50-64
2638,83.0,9,4047.25,2,4,3,243,Silver,3 Forest Dale Lane,2100,NSW,Australia,11,Male,1,1977-02-10,IT,Mass Customer,Yes,15.0,46.693606448036014,35-49
2639,31.0,5,3676.2200000000003,3,2,3,323,Gold,9 Huxley Hill,4503,QLD,Australia,6,Female,70,1986-07-03,Entertainment,Mass Customer,Yes,10.0,37.30258541406543,35-49
2644,60.0,2,1607.27,2,1,1,211,Bronze,008 6th Center,3141,VIC,Australia,7,Male,72,1977-09-03,IT,Mass Customer,No,12.0,46.13233551160337,35-49
2645,32.0,6,1500.81,3,3,1,331,Gold,78 Shasta Place,2135,NSW,Australia,12,Male,20,2000-06-26,IT,High Net Worth,Yes,1.0,23.320094329375124,20-34
2646,119.0,5,2013.52,1,2,2,122,Bronze,40 Veith Circle,4701,QLD,Australia,1,Female,14,1972-10-11,Retail,Mass Customer,Yes,17.0,51.02771324009882,50-64
2649,129.0,4,3870.96,1,1,3,113,Bronze,9521 Old Shore Trail,2769,NSW,Australia,10,Male,7,1986-01-16,Health,Affluent Customer,Yes,20.0,37.762553791239505,35-49
2650,25.0,6,2394.8200000000006,3,3,2,332,Gold,99 Homewood Place,4213,QLD,Australia,8,Female,33,1995-08-20,IT,Affluent Customer,Yes,10.0,28.17166554575876,20-34
2651,15.0,7,6073.490000000001,4,3,4,434,Platinum,6876 Mandrake Avenue,2298,NSW,Australia,6,Male,10,1978-10-20,Manufacturing,Mass Customer,Yes,10.0,45.004317824724104,35-49
2653,3.0,9,7365.4800000000005,4,4,4,444,Platinum,7163 2nd Point,3931,VIC,Australia,8,Male,80,1995-01-05,Health,Affluent Customer,No,1.0,28.79317043634515,20-34
2655,157.0,6,4527.9400000000005,1,3,4,134,Bronze,19 Fairview Road,4012,QLD,Australia,3,Male,56,1966-06-11,Manufacturing,Mass Customer,No,15.0,57.363230054270225,50-64
2659,0.0,12,8143.93,4,4,4,444,Platinum,882 Mitchell Place,4151,QLD,Australia,4,Female,81,1974-06-14,Argiculture,High Net Worth,Yes,11.0,49.35485205882885,50-64
2661,8.0,5,3638.75,4,2,3,423,Platinum,17 South Crossing,2770,NSW,Australia,7,Female,59,1976-12-26,Financial Services,High Net Worth,Yes,12.0,46.81955017035749,35-49
2662,62.0,9,6500.299999999999,2,4,4,244,Silver,648 Rigney Pass,2460,NSW,Australia,2,Female,53,1977-12-21,Property,Mass Customer,Yes,16.0,45.83390364784162,35-49
2663,164.0,5,2037.02,1,2,2,122,Bronze,1 Ronald Regan Hill,2756,NSW,Australia,8,Male,69,1956-08-01,Health,Mass Customer,Yes,19.0,67.22243318643585,65-79
2665,30.0,3,3383.62,3,1,3,313,Gold,4543 Service Terrace,2566,NSW,Australia,8,Male,43,1965-03-28,Telecommunications,Mass Customer,Yes,17.0,58.567909137345175,50-64
2666,256.0,4,1424.8200000000002,1,1,1,111,Bronze,0 Knutson Crossing,2151,NSW,Australia,8,Male,2,1971-02-16,Health,Mass Customer,No,9.0,52.67867116531289,50-64
2667,98.0,5,2515.43,1,2,2,122,Bronze,28156 School Park,3188,VIC,Australia,10,Female,65,1958-07-17,Manufacturing,Affluent Customer,Yes,6.0,65.26482967643906,65-79
2668,61.0,5,1542.41,2,2,1,221,Silver,920 Manley Crossing,4226,QLD,Australia,8,Male,27,1978-07-26,Health,Mass Customer,No,18.0,45.23977782732512,35-49
2669,48.0,3,1280.07,2,1,1,211,Bronze,38 Armistice Lane,3250,VIC,Australia,2,Male,95,1995-02-18,Property,Affluent Customer,No,1.0,28.672702528037657,20-34
2670,58.0,3,1311.3899999999999,2,1,1,211,Bronze,6988 Waxwing Hill,4700,QLD,Australia,3,Male,53,1977-05-13,Financial Services,High Net Worth,Yes,18.0,46.441719003393075,35-49
2672,15.0,8,2415.1600000000003,4,4,2,442,Platinum,8 Eagle Crest Circle,2137,NSW,Australia,12,Male,21,1986-01-16,Health,Affluent Customer,No,4.0,37.762553791239505,35-49
2674,44.0,5,3478.1400000000003,3,2,3,323,Gold,52408 Autumn Leaf Road,3030,VIC,Australia,7,Female,59,1993-02-12,Health,High Net Worth,No,5.0,30.6878020851812,20-34
2675,95.0,5,2643.24,1,2,2,122,Bronze,4 Loomis Hill,2527,NSW,Australia,7,Female,24,1973-02-25,Retail,Mass Customer,No,7.0,50.652619980141395,50-64
2676,5.0,6,2943.88,4,3,3,433,Platinum,1411 Jenifer Center,4670,QLD,Australia,3,Male,33,1957-01-21,Retail,Mass Customer,Yes,12.0,66.74877527422683,65-79
2678,113.0,5,2932.34,1,2,3,123,Bronze,59 Hoepker Lane,3191,VIC,Australia,11,Male,33,1976-12-30,Health,Mass Customer,No,11.0,46.808598542329534,35-49
2679,85.0,6,3337.8700000000003,2,3,3,233,Silver,2864 Corscot Parkway,2756,NSW,Australia,8,Male,5,1990-06-06,Financial Services,High Net Worth,No,10.0,33.37642676604391,20-34
2680,16.0,8,3542.31,4,4,3,443,Platinum,4658 Tennessee Street,3121,VIC,Australia,11,Female,0,1959-05-11,Financial Services,Mass Customer,Yes,14.0,64.44893338835648,65-79
2681,50.0,5,2561.48,2,2,2,222,Silver,53485 Sycamore Junction,3192,VIC,Australia,8,Female,78,1974-09-15,Manufacturing,Affluent Customer,Yes,18.0,49.10022670717891,50-64
2682,38.0,8,3092.6200000000003,3,4,3,343,Gold,446 Warrior Pass,4740,QLD,Australia,5,Female,54,1987-11-01,Manufacturing,High Net Worth,Yes,20.0,35.97196260866902,35-49
2684,38.0,9,6337.4,3,4,4,344,Gold,111 Hooker Avenue,4860,QLD,Australia,2,Male,96,1964-03-14,Health,Mass Customer,Yes,12.0,59.60557589299382,50-64
2686,24.0,11,6119.73,3,4,4,344,Gold,16639 Bunting Circle,3174,VIC,Australia,8,Male,63,1996-05-21,Financial Services,Affluent Customer,No,4.0,27.41874111883692,20-34
2687,17.0,7,3107.24,4,3,3,433,Platinum,40923 Truax Drive,2208,NSW,Australia,10,Male,67,1962-01-28,Manufacturing,High Net Worth,Yes,20.0,61.7301917304169,50-64
2688,88.0,3,1017.75,2,1,1,211,Bronze,22 Moulton Place,4878,QLD,Australia,4,Male,53,1977-05-18,Property,Mass Customer,No,13.0,46.428029468358126,35-49
2690,109.0,4,1082.15,1,1,1,111,Bronze,39746 Eliot Center,2177,NSW,Australia,9,Female,17,1980-11-06,Health,Affluent Customer,Yes,12.0,42.9563633834967,35-49
2691,60.0,8,3088.92,2,4,3,243,Silver,7 Springview Lane,2256,NSW,Australia,6,Male,41,1975-11-03,Entertainment,Mass Customer,No,18.0,47.96673320628567,35-49
2692,40.0,3,854.24,3,1,1,311,Silver,8658 Maple Wood Plaza,3020,VIC,Australia,7,Female,57,1988-12-19,Health,High Net Worth,Yes,22.0,34.83846910777578,35-49
2693,1.0,6,2772.31,4,3,2,432,Platinum,03 Old Shore Terrace,4078,QLD,Australia,7,Male,91,1968-04-11,Health,High Net Worth,Yes,16.0,55.52883235958793,50-64
2694,29.0,4,1536.9,3,1,1,311,Silver,99565 Warrior Alley,4510,QLD,Australia,3,Female,48,1985-12-28,Retail,Mass Customer,No,6.0,37.814574024372284,35-49
2695,4.0,8,8104.58,4,4,4,444,Platinum,718 Fair Oaks Point,2068,NSW,Australia,12,Female,88,1976-08-16,Manufacturing,Mass Customer,Yes,19.0,47.18095389527997,35-49
2698,12.0,7,3987.65,4,3,3,433,Platinum,77196 West Crossing,2166,NSW,Australia,8,Female,19,1974-06-15,Health,High Net Worth,No,20.0,49.35211415182186,50-64
2699,60.0,5,1757.44,2,2,1,221,Silver,7 Fordem Point,3057,VIC,Australia,7,Male,93,1978-05-25,Manufacturing,Affluent Customer,Yes,16.0,45.40952806175841,35-49
2702,19.0,8,7613.27,3,4,4,344,Gold,8598 Nova Parkway,2758,NSW,Australia,9,Female,34,1976-11-30,Manufacturing,Affluent Customer,Yes,11.0,46.890735752539186,35-49
2704,235.0,3,513.5799999999999,1,1,1,111,Bronze,3 Vermont Alley,2261,NSW,Australia,5,Male,6,1999-02-08,Retail,Affluent Customer,Yes,3.0,24.699999460897335,20-34
2705,2.0,8,5470.700000000001,4,4,4,444,Platinum,7107 Manitowish Road,4815,QLD,Australia,2,Female,11,1996-10-20,Manufacturing,Mass Customer,No,3.0,27.002579253774666,20-34
2706,123.0,3,1343.6100000000001,1,1,1,111,Bronze,9304 Birchwood Junction,2070,NSW,Australia,12,Male,59,1964-07-21,Retail,Affluent Customer,No,6.0,59.2523858890923,50-64
2707,43.0,3,1323.2199999999998,3,1,1,311,Silver,91655 Rowland Point,4123,QLD,Australia,8,Male,56,1988-12-26,Property,High Net Worth,Yes,5.0,34.81930375872686,35-49
2711,63.0,6,2814.87,2,3,3,233,Silver,9235 Walton Park,2095,NSW,Australia,11,Male,52,1970-08-31,Health,Affluent Customer,No,6.0,53.14137744949395,50-64
2712,16.0,6,4116.13,4,3,4,434,Platinum,18652 Springs Plaza,2259,NSW,Australia,7,Female,0,1987-06-26,Manufacturing,High Net Worth,Yes,11.0,36.322414705563546,35-49
2713,0.0,2,755.3000000000001,4,1,1,411,Gold,29895 Crest Line Point,2049,NSW,Australia,11,Male,55,1954-11-03,Retail,Affluent Customer,Yes,5.0,68.96647994988753,65-79
2714,8.0,5,1252.4600000000003,4,2,1,421,Platinum,65 Sunbrook Road,2284,NSW,Australia,4,Female,50,1998-03-17,Health,High Net Worth,Yes,1.0,25.598032959189563,20-34
2715,104.0,5,3221.8099999999995,1,2,3,123,Bronze,75 Loftsgordon Hill,3147,VIC,Australia,11,Male,27,1962-11-14,Manufacturing,Affluent Customer,No,11.0,60.93619869839023,50-64
2717,41.0,9,4465.46,3,4,4,344,Gold,6994 Hanson Place,2580,NSW,Australia,5,Male,31,1981-03-25,Health,Mass Customer,No,13.0,42.5757943095253,35-49
2719,10.0,3,1101.08,4,1,1,411,Gold,62 Linden Drive,4209,QLD,Australia,4,Male,69,1988-08-24,Telecommunications,Affluent Customer,Yes,6.0,35.15880422759343,35-49
2720,148.0,4,902.04,1,1,1,111,Bronze,831 Daystar Circle,2038,NSW,Australia,12,Female,0,1983-09-02,Retail,High Net Worth,No,10.0,40.13631916629854,35-49
2723,40.0,8,6591.0,3,4,4,344,Gold,8941 Harbort Point,2148,NSW,Australia,9,Female,71,1978-04-20,Manufacturing,Mass Customer,Yes,18.0,45.505354807003,35-49
2724,142.0,4,1980.71,1,1,2,112,Bronze,3 Independence Street,4073,QLD,Australia,6,Male,92,1994-01-10,Financial Services,Mass Customer,No,4.0,29.778816958861015,20-34
2725,176.0,4,353.3500000000002,1,1,1,111,Bronze,8 Holmberg Street,2444,NSW,Australia,7,Female,20,1965-06-19,Property,Affluent Customer,No,11.0,58.340662855765125,50-64
2726,27.0,9,5184.97,3,4,4,344,Gold,15776 Thackeray Alley,2261,NSW,Australia,7,Male,49,1976-03-18,Financial Services,Affluent Customer,No,4.0,47.59437785333523,35-49
2727,49.0,5,4757.21,2,2,4,224,Silver,05 Lerdahl Place,4215,QLD,Australia,6,Female,88,1988-07-22,Financial Services,High Net Worth,Yes,2.0,35.24915515882405,35-49
2728,7.0,8,4054.59,4,4,3,443,Platinum,512 Forest Run Center,3188,VIC,Australia,11,Female,55,1959-03-26,IT,High Net Worth,No,19.0,64.57487711067796,65-79
2730,4.0,7,1604.23,4,3,1,431,Platinum,63 International Drive,4165,QLD,Australia,7,Male,15,1960-11-27,Financial Services,Mass Customer,No,11.0,62.89927802240099,50-64
2731,3.0,4,1513.52,4,1,1,411,Gold,04 Schmedeman Court,2196,NSW,Australia,10,Female,74,2000-05-18,Retail,Mass Customer,Yes,1.0,23.426872702647678,20-34
2732,16.0,9,2787.95,4,4,3,443,Platinum,5705 Spaight Place,3067,VIC,Australia,9,Female,36,1961-03-01,Health,Mass Customer,No,7.0,62.64191476374407,50-64
2733,28.0,9,7827.41,3,4,4,344,Gold,81254 Buhler Trail,4740,QLD,Australia,2,Female,89,1985-03-07,Manufacturing,Mass Customer,Yes,17.0,38.624994498440884,35-49
2735,148.0,2,836.04,1,1,1,111,Bronze,313 Mifflin Center,4504,QLD,Australia,5,Male,18,1958-09-06,Financial Services,High Net Worth,Yes,14.0,65.12519641908264,65-79
2738,59.0,4,1177.2100000000003,2,1,1,211,Bronze,8476 Village Green Park,2774,NSW,Australia,9,Female,77,1997-01-06,Health,Mass Customer,No,5.0,26.789022507229564,20-34
2739,242.0,2,456.42,1,1,1,111,Bronze,45454 Spenser Center,3149,VIC,Australia,12,Male,48,1985-07-18,Health,High Net Worth,Yes,15.0,38.260852866511414,35-49
2740,26.0,8,4905.530000000001,3,4,4,344,Gold,28820 Monica Circle,2226,NSW,Australia,7,Female,61,1963-02-02,Financial Services,Affluent Customer,Yes,12.0,60.71716613783115,50-64
2741,19.0,2,1246.79,3,1,1,311,Silver,259 Summerview Center,4740,QLD,Australia,2,Male,6,1999-02-28,Property,High Net Worth,No,4.0,24.645241320757563,20-34
2742,95.0,3,2031.17,1,1,2,112,Bronze,82206 Dennis Place,4124,QLD,Australia,8,Male,50,1979-04-14,Financial Services,High Net Worth,Yes,15.0,44.522446191494126,35-49
2743,46.0,2,1428.62,2,1,1,211,Bronze,5837 Hayes Court,2113,NSW,Australia,11,Male,67,1979-05-25,Health,High Net Worth,Yes,20.0,44.4101920042076,35-49
2744,125.0,3,1264.73,1,1,1,111,Bronze,33297 Hoepker Way,2843,NSW,Australia,1,Male,59,1999-01-25,Financial Services,Mass Customer,No,3.0,24.738330158995172,20-34
2745,267.0,2,2772.1,1,1,2,112,Bronze,198 Garrison Pass,2767,NSW,Australia,8,Female,8,1977-01-06,Manufacturing,Mass Customer,Yes,18.0,46.789433193280615,35-49
2746,8.0,3,2316.34,4,1,2,412,Platinum,77 Golf Course Junction,3027,VIC,Australia,8,Female,97,1953-10-25,Financial Services,High Net Worth,Yes,7.0,69.99045717050123,65-79
2748,6.0,4,2059.83,4,1,2,412,Platinum,4320 Toban Avenue,2260,NSW,Australia,11,Female,96,1967-08-29,Financial Services,Mass Customer,No,4.0,56.14759934316733,50-64
2749,34.0,1,327.9799999999999,3,1,1,311,Silver,129 Mallory Junction,2196,NSW,Australia,10,Male,3,1979-01-12,Retail,Mass Customer,No,5.0,44.77433363613707,35-49
2751,3.0,8,3819.81,4,4,3,443,Platinum,25 Ronald Regan Point,4035,QLD,Australia,7,Male,94,1979-07-27,Retail,High Net Worth,Yes,12.0,44.237703862767326,35-49
2752,12.0,4,3250.7200000000003,4,1,3,413,Platinum,79 Eggendart Trail,3977,VIC,Australia,8,Female,11,1960-05-10,Retail,Affluent Customer,Yes,14.0,63.44959733080568,50-64
2753,67.0,11,5203.18,2,4,4,244,Silver,744 Hazelcrest Way,2155,NSW,Australia,9,Male,26,1985-02-12,Manufacturing,Mass Customer,Yes,7.0,38.68796635960162,35-49
2755,28.0,11,4904.13,3,4,4,344,Gold,2241 Pearson Plaza,4503,QLD,Australia,6,Female,66,1999-07-28,Manufacturing,Mass Customer,Yes,1.0,24.234555269709286,20-34
2759,110.0,5,3775.9,1,2,3,123,Bronze,68111 Bartillon Court,3995,VIC,Australia,3,Female,16,2001-11-14,Health,Affluent Customer,Yes,1.0,21.93471338383894,20-34
2760,31.0,4,1617.96,3,1,1,311,Silver,18 School Alley,4655,QLD,Australia,3,Male,55,1976-04-19,Property,Mass Customer,No,11.0,47.5067648291116,35-49
2763,19.0,9,2910.2,3,4,3,343,Gold,5772 Ridgeway Place,3066,VIC,Australia,10,Female,30,1979-03-04,Financial Services,Mass Customer,Yes,10.0,44.63470037878066,35-49
